TicketID,CreatedDateKey,ClosedDateKey,EmployeeID,AssignedTeamID,SLA_ID,Priority,Status,TimeToClose (hrs),SLA_Violated,Category
44882,20220222,20220223,1551,11,2,Low,Closed,10,No,Other
44883,20240728,20240808,1735,9,2,High,Resolved,88,No,Network
44884,20220519,20220526,1671,30,4,High,Open,55,No,Network
44885,20251029,20251102,1291,35,2,Low,Open,33,No,Network
44886,20241206,20241211,1334,11,4,Medium,Escalated,40,No,Email
44887,20220331,20220407,1150,3,1,Critical,Closed,54,No,Hardware
44888,20240407,20240410,1013,37,2,High,Open,26,No,Account Access
44889,20220205,20220207,1045,1,3,Low,Resolved,16,Yes,Account Access
44890,20241012,20241023,1642,19,1,Critical,Escalated,89,Yes,Network
44891,20240717,20240718,1262,1,1,Critical,Closed,9,No,Software
44892,20250602,20250610,1451,37,4,Low,Open,64,No,Hardware
44893,20230708,20230716,1313,15,3,High,Open,63,No,Network
44894,20240110,20240117,1177,35,4,Critical,Closed,57,No,Software
44895,20220926,20221006,1610,16,3,Medium,Closed,80,No,Other
44896,20240628,20240712,1325,5,3,Critical,Closed,112,No,Other
44897,20220705,20220714,1479,15,3,Medium,Resolved,72,Yes,Network
44898,20251026,20251105,1738,39,4,Medium,Closed,80,No,Software
44899,20240518,20240529,1045,39,1,Medium,Escalated,87,No,Software
44900,20250612,20250613,1186,1,1,Low,Escalated,8,No,Software
44901,20250219,20250222,1474,12,2,Low,Escalated,23,No,Email
44902,20230228,20230305,1129,36,1,Critical,Escalated,40,No,Network
44903,20240412,20240426,1698,37,2,Critical,Escalated,112,No,Email
44904,20251113,20251115,1565,38,2,Critical,Escalated,15,Yes,Software
44905,20240714,20240721,1065,4,3,High,Escalated,57,No,Hardware
44906,20250214,20250226,1134,22,2,High,Open,97,No,Email
44907,20251223,20251229,1139,12,3,Critical,Open,50,No,Network
44908,20240518,20240530,1263,33,3,Low,Open,100,No,Email
44909,20241012,20241023,1648,38,3,Low,Closed,88,No,Hardware
44910,20230318,20230328,1213,3,2,Critical,Escalated,80,No,Other
44911,20220208,20220210,1657,24,3,Low,Open,16,Yes,Software
44912,20240626,20240704,1742,5,4,Low,Open,62,Yes,Email
44913,20250331,20250403,1453,15,3,Critical,Escalated,26,No,Software
44914,20220615,20220619,1222,36,3,Critical,Closed,33,No,Other
44915,20230319,20230402,1506,7,1,Medium,Resolved,106,No,Account Access
44916,20221127,20221202,1270,8,3,Critical,Closed,38,Yes,Other
44917,20240919,20240925,1188,22,4,Low,Open,48,No,Software
44918,20250920,20251002,1244,18,1,Low,Open,95,Yes,Network
44919,20250209,20250218,1632,8,4,High,Resolved,71,No,Account Access
44920,20231215,20231227,1707,14,4,Critical,Escalated,100,No,Email
44921,20240414,20240423,1132,4,3,Critical,Resolved,71,No,Network
44922,20220519,20220528,1716,17,3,Medium,Closed,71,No,Software
44923,20250404,20250412,1620,12,1,Medium,Open,64,No,Account Access
44924,20251208,20251213,1556,20,2,High,Resolved,40,No,Network
44925,20250407,20250412,1441,30,4,Medium,Resolved,41,Yes,Account Access
44926,20240208,20240222,1606,7,3,High,Resolved,116,No,Account Access
44927,20220504,20220508,1503,3,4,Critical,Resolved,33,No,Hardware
44928,20240531,20240614,1018,21,3,High,Escalated,110,No,Account Access
44929,20240131,20240207,1157,16,3,Critical,Escalated,58,No,Network
44930,20250126,20250206,1733,34,3,Medium,Resolved,88,No,Account Access
44931,20241219,20241223,1132,36,1,High,Escalated,36,No,Account Access
44932,20241108,20241113,1115,28,1,Medium,Resolved,40,No,Account Access
44933,20250221,20250307,1330,23,4,Medium,Escalated,112,Yes,Hardware
44934,20220814,20220823,1501,30,4,Low,Resolved,71,No,Other
44935,20230904,20230911,1704,22,3,High,Escalated,57,No,Network
44936,20221120,20221129,1590,19,1,Low,Closed,68,No,Account Access
44937,20241106,20241114,1596,28,3,Medium,Escalated,61,No,Hardware
44938,20250108,20250119,1085,3,2,High,Open,88,No,Other
44939,20230820,20230901,1479,32,4,Low,Open,99,No,Account Access
44940,20230625,20230628,1153,22,2,High,Open,21,No,Hardware
44941,20231008,20231011,1588,14,1,Medium,Resolved,23,Yes,Account Access
44942,20240916,20240928,1452,12,1,Low,Resolved,95,No,Hardware
44943,20231207,20231209,1461,12,3,Medium,Closed,15,No,Email
44944,20230923,20231005,1309,11,3,Low,Closed,96,No,Network
44945,20251102,20251105,1182,6,2,Low,Open,25,No,Other
44946,20240528,20240611,1579,9,1,Low,Open,114,No,Account Access
44947,20220710,20220720,1231,18,4,Medium,Escalated,80,No,Network
44948,20240504,20240518,1647,18,4,Critical,Open,108,No,Account Access
44949,20230506,20230509,1136,34,1,High,Open,22,Yes,Email
44950,20230209,20230212,1606,12,4,Critical,Closed,27,No,Hardware
44951,20250719,20250730,1386,25,3,High,Resolved,88,No,Network
44952,20240524,20240530,1538,7,4,High,Resolved,49,No,Account Access
44953,20230306,20230315,1648,7,4,High,Closed,71,Yes,Email
44954,20230604,20230616,1481,33,4,Critical,Open,96,No,Software
44955,20240611,20240624,1668,27,3,Critical,Resolved,105,No,Software
44956,20251108,20251115,1110,33,2,High,Resolved,55,No,Hardware
44957,20240331,20240407,1064,16,1,Critical,Closed,60,No,Hardware
44958,20240605,20240612,1679,17,4,Critical,Open,57,No,Other
44959,20250430,20250501,1077,34,1,Medium,Open,10,Yes,Network
44960,20230311,20230315,1735,14,2,Medium,Escalated,33,Yes,Hardware
44961,20220304,20220313,1463,5,1,High,Resolved,72,No,Network
44962,20250524,20250528,1025,1,1,Low,Open,34,No,Hardware
44963,20220514,20220521,1630,8,3,Medium,Escalated,57,No,Account Access
44964,20240815,20240817,1032,13,2,High,Closed,12,No,Email
44965,20230911,20230917,1711,2,3,Medium,Closed,49,No,Email
44966,20250330,20250404,1664,32,3,Low,Escalated,44,No,Network
44967,20250705,20250715,1352,5,2,Medium,Open,82,No,Network
44968,20230301,20230303,1733,29,2,Critical,Resolved,16,No,Network
44969,20221224,20230105,1282,37,1,Medium,Closed,96,No,Network
44970,20251030,20251110,1279,18,3,Critical,Open,88,No,Email
44971,20241029,20241112,1299,16,2,Critical,Open,112,No,Software
44972,20241007,20241010,1599,17,1,High,Resolved,24,No,Software
44973,20220716,20220719,1550,22,1,Low,Escalated,25,No,Hardware
44974,20250214,20250217,1604,10,2,High,Resolved,23,No,Network
44975,20241030,20241113,1599,16,3,Medium,Open,113,No,Other
44976,20240511,20240516,1347,28,3,High,Open,39,No,Other
44977,20230603,20230613,1270,1,1,High,Resolved,79,No,Hardware
44978,20221215,20221224,1703,18,3,Critical,Escalated,71,No,Account Access
44979,20251128,20251211,1286,36,2,High,Open,103,No,Network
44980,20230729,20230805,1656,4,4,High,Open,58,No,Hardware
44981,20241024,20241030,1537,27,1,Medium,Open,48,No,Account Access
44982,20221124,20221128,1332,35,1,Medium,Escalated,31,Yes,Network
44983,20230527,20230609,1296,39,1,High,Closed,104,No,Software
44984,20240719,20240724,1592,3,1,Medium,Closed,39,No,Account Access
44985,20220510,20220516,1153,11,1,Low,Resolved,47,Yes,Hardware
44986,20230810,20230822,1306,14,2,Critical,Open,98,Yes,Software
44987,20230429,20230507,1347,26,1,Medium,Closed,65,No,Other
44988,20221224,20230102,1037,1,3,High,Open,72,No,Hardware
44989,20230120,20230122,1433,13,3,Critical,Resolved,15,No,Email
44990,20220911,20220919,1553,12,3,High,Escalated,64,No,Email
44991,20240414,20240422,1366,22,2,Medium,Resolved,64,Yes,Network
44992,20250405,20250418,1008,38,3,Low,Open,104,No,Network
44993,20240306,20240313,1100,16,3,Critical,Resolved,56,No,Network
44994,20230414,20230418,1626,12,3,Low,Escalated,35,Yes,Software
44995,20230508,20230520,1644,25,3,Critical,Resolved,101,No,Network
44996,20240708,20240717,1421,40,4,Medium,Resolved,72,No,Email
44997,20250923,20250930,1325,27,2,Critical,Escalated,57,No,Email
44998,20220220,20220225,1590,9,1,Critical,Closed,40,No,Other
44999,20241215,20241219,1721,32,4,Low,Escalated,31,No,Network
45000,20220314,20220320,1068,7,4,Medium,Closed,46,Yes,Hardware
45001,20230823,20230829,1424,13,4,High,Escalated,50,No,Software
45002,20220221,20220302,1073,16,1,Medium,Closed,72,No,Network
45003,20220505,20220512,1618,28,3,Low,Resolved,57,Yes,Software
45004,20220919,20220920,1463,26,2,Critical,Closed,7,No,Hardware
45005,20240812,20240816,1748,21,2,Low,Closed,32,No,Software
45006,20221126,20221130,1538,22,3,Critical,Open,30,No,Hardware
45007,20250908,20250913,1679,39,4,Low,Resolved,41,Yes,Email
45008,20220829,20220903,1534,19,3,Low,Escalated,40,No,Software
45009,20250801,20250811,1254,40,4,Medium,Closed,83,No,Other
45010,20250711,20250715,1643,40,4,Medium,Open,33,No,Network
45011,20250815,20250818,1067,13,2,Critical,Closed,21,Yes,Email
45012,20250513,20250519,1079,27,4,Medium,Resolved,48,Yes,Other
45013,20221018,20221029,1503,6,4,Critical,Resolved,88,No,Hardware
45014,20220730,20220813,1283,22,2,Medium,Resolved,111,Yes,Email
45015,20251021,20251023,1284,27,3,High,Escalated,16,No,Network
45016,20231220,20240101,1236,10,3,Critical,Escalated,98,Yes,Software
45017,20221118,20221127,1313,1,3,High,Resolved,72,No,Account Access
45018,20221224,20221230,1144,14,1,Medium,Closed,47,Yes,Account Access
45019,20240705,20240716,1197,20,2,High,Open,85,Yes,Email
45020,20220404,20220409,1748,4,2,Medium,Closed,41,No,Account Access
45021,20231212,20231215,1140,19,2,Low,Resolved,23,No,Network
45022,20220618,20220622,1745,28,2,Critical,Escalated,32,No,Account Access
45023,20250813,20250819,1703,32,3,Low,Escalated,48,No,Email
45024,20230531,20230603,1443,15,4,High,Open,24,No,Other
45025,20220408,20220418,1700,21,2,Medium,Resolved,80,No,Hardware
45026,20221216,20221223,1216,6,3,Medium,Escalated,58,Yes,Hardware
45027,20240106,20240111,1418,7,2,Critical,Closed,40,Yes,Hardware
45028,20230802,20230812,1650,20,3,Medium,Resolved,80,No,Account Access
45029,20240420,20240421,1331,23,3,Medium,Open,4,No,Hardware
45030,20230205,20230214,1543,23,3,Medium,Open,73,No,Email
45031,20240121,20240130,1077,16,2,High,Resolved,72,Yes,Account Access
45032,20240331,20240401,1152,26,2,Critical,Closed,7,No,Email
45033,20251213,20251217,1224,14,4,Medium,Open,31,Yes,Email
45034,20241024,20241105,1379,23,4,Low,Closed,98,No,Hardware
45035,20250909,20250913,1481,12,1,High,Open,32,No,Network
45036,20230104,20230114,1746,22,3,Critical,Closed,79,No,Other
45037,20251119,20251127,1230,7,3,Low,Closed,66,No,Hardware
45038,20230710,20230712,1314,10,4,Low,Resolved,14,No,Account Access
45039,20250216,20250223,1197,22,3,Low,Closed,56,No,Network
45040,20241001,20241009,1440,29,2,Critical,Escalated,65,No,Email
45041,20240823,20240826,1296,22,1,Critical,Escalated,24,No,Account Access
45042,20241011,20241024,1643,32,4,High,Escalated,101,Yes,Software
45043,20250428,20250508,1134,40,2,Critical,Resolved,81,No,Other
45044,20251210,20251213,1274,39,1,Low,Open,26,No,Network
45045,20240324,20240402,1148,35,1,Critical,Resolved,77,No,Hardware
45046,20220416,20220424,1651,17,4,Medium,Escalated,64,No,Account Access
45047,20220614,20220615,1618,2,3,Medium,Escalated,8,Yes,Email
45048,20230930,20231002,1479,16,2,Low,Escalated,17,No,Hardware
45049,20251001,20251005,1000,20,3,Medium,Closed,32,No,Software
45050,20250126,20250206,1462,7,3,High,Resolved,89,No,Network
45051,20241020,20241026,1192,1,3,High,Resolved,47,Yes,Other
45052,20221127,20221210,1024,22,2,Low,Closed,104,No,Software
45053,20251025,20251028,1198,10,2,Critical,Closed,24,No,Other
45054,20250217,20250221,1161,23,2,Critical,Open,29,No,Account Access
45055,20221026,20221109,1299,17,2,Medium,Closed,112,No,Account Access
45056,20240505,20240509,1453,5,3,Low,Closed,35,No,Email
45057,20250312,20250322,1741,32,4,High,Escalated,79,No,Account Access
45058,20231208,20231215,1256,19,1,High,Open,56,Yes,Email
45059,20250121,20250128,1206,2,2,High,Open,54,No,Account Access
45060,20250813,20250820,1076,11,3,Medium,Open,58,No,Other
45061,20230323,20230327,1679,31,3,High,Resolved,33,No,Hardware
45062,20230425,20230507,1144,9,3,Critical,Closed,96,No,Other
45063,20240104,20240109,1331,33,4,Low,Resolved,39,No,Email
45064,20240523,20240527,1673,4,1,Critical,Resolved,31,Yes,Other
45065,20250705,20250719,1294,24,4,Critical,Closed,112,Yes,Email
45066,20230606,20230615,1103,28,4,Medium,Closed,72,No,Email
45067,20251030,20251103,1586,5,1,High,Resolved,32,No,Network
45068,20251221,20251222,1525,4,3,Critical,Open,8,No,Account Access
45069,20250129,20250206,1078,35,2,Low,Resolved,62,No,Account Access
45070,20230914,20230927,1086,30,2,Critical,Open,104,Yes,Software
45071,20240129,20240204,1131,14,1,High,Resolved,48,No,Software
45072,20220901,20220903,1416,23,2,Critical,Escalated,16,No,Network
45073,20220123,20220124,1664,16,1,Low,Escalated,9,No,Software
45074,20251009,20251019,1364,30,1,Low,Closed,76,No,Software
45075,20230411,20230425,1552,17,3,Low,Resolved,112,No,Hardware
45076,20250602,20250616,1725,39,1,Low,Escalated,112,No,Software
45077,20240514,20240521,1415,3,3,Critical,Open,53,No,Software
45078,20220926,20221010,1318,27,1,High,Resolved,112,No,Other
45079,20230617,20230625,1215,1,4,Medium,Closed,66,No,Account Access
45080,20221110,20221124,1564,8,2,Critical,Resolved,112,No,Account Access
45081,20220430,20220510,1298,27,4,Low,Closed,80,No,Software
45082,20240907,20240916,1376,22,4,Low,Open,71,Yes,Email
45083,20250217,20250228,1676,23,2,Low,Escalated,87,No,Other
45084,20231211,20231215,1709,29,3,High,Closed,29,No,Other
45085,20220516,20220523,1014,15,1,Critical,Escalated,56,No,Network
45086,20250105,20250110,1116,34,3,High,Escalated,38,No,Account Access
45087,20251009,20251023,1161,29,4,Critical,Open,112,No,Other
45088,20241217,20241219,1446,35,4,Low,Open,15,No,Hardware
45089,20240724,20240727,1448,25,3,Low,Escalated,24,No,Other
45090,20250114,20250122,1486,38,3,Medium,Open,64,No,Network
45091,20220101,20220111,1711,25,4,High,Closed,80,No,Email
45092,20220318,20220329,1715,14,4,Low,Resolved,88,No,Software
45093,20240818,20240823,1045,16,2,High,Resolved,40,No,Email
45094,20230804,20230807,1279,13,4,High,Closed,26,No,Account Access
45095,20220528,20220605,1740,5,3,Low,Open,67,No,Network
45096,20230728,20230804,1718,10,4,Low,Escalated,56,No,Account Access
45097,20220705,20220712,1417,17,2,Medium,Escalated,56,Yes,Email
45098,20230606,20230613,1292,8,1,Medium,Escalated,53,No,Email
45099,20220611,20220616,1637,22,1,High,Open,41,Yes,Other
45100,20250806,20250810,1143,6,3,Low,Closed,34,No,Network
45101,20251215,20251221,1291,34,3,Critical,Open,49,Yes,Email
45102,20220715,20220721,1709,10,3,High,Closed,49,No,Software
45103,20220203,20220209,1628,5,3,Medium,Closed,44,No,Hardware
45104,20230212,20230223,1241,20,2,High,Closed,87,Yes,Software
45105,20250813,20250821,1737,28,1,Critical,Escalated,63,No,Network
45106,20230621,20230627,1075,14,2,Low,Resolved,48,Yes,Other
45107,20220205,20220215,1309,26,4,High,Resolved,80,No,Account Access
45108,20250711,20250715,1626,34,3,Low,Escalated,32,No,Email
45109,20251106,20251116,1677,30,3,Medium,Escalated,83,No,Email
45110,20220424,20220504,1430,40,2,Medium,Resolved,79,Yes,Other
45111,20230828,20230909,1163,36,4,Low,Escalated,95,No,Hardware
45112,20230319,20230323,1023,14,1,Critical,Resolved,31,No,Hardware
45113,20250401,20250406,1579,4,1,Critical,Resolved,39,Yes,Other
45114,20220207,20220214,1344,35,1,Critical,Escalated,59,Yes,Software
45115,20220402,20220413,1744,36,2,Low,Escalated,88,No,Network
45116,20230923,20231006,1266,28,3,Critical,Closed,105,No,Network
45117,20231103,20231104,1301,4,4,Critical,Resolved,7,Yes,Account Access
45118,20220411,20220412,1514,22,3,Low,Open,8,Yes,Account Access
45119,20230522,20230527,1390,38,4,High,Closed,37,No,Hardware
45120,20220628,20220703,1119,35,3,Medium,Closed,40,No,Email
45121,20221011,20221022,1010,6,3,Medium,Resolved,88,Yes,Account Access
45122,20221221,20230102,1576,9,2,Low,Closed,95,Yes,Hardware
45123,20250813,20250814,1616,9,3,High,Resolved,9,No,Email
45124,20230503,20230510,1186,23,2,Low,Resolved,56,Yes,Software
45125,20241002,20241009,1240,33,2,Critical,Escalated,56,No,Other
45126,20221006,20221010,1053,5,4,Medium,Escalated,31,No,Network
45127,20230628,20230630,1653,15,1,Medium,Escalated,17,No,Network
45128,20231012,20231014,1174,35,4,Critical,Resolved,17,No,Account Access
45129,20240719,20240723,1617,8,1,Low,Open,32,No,Account Access
45130,20221221,20221223,1399,22,1,Low,Open,15,No,Account Access
45131,20250904,20250905,1651,40,3,Medium,Open,8,Yes,Account Access
45132,20220714,20220715,1220,24,3,Low,Resolved,6,Yes,Email
45133,20240314,20240322,1570,13,2,Low,Closed,66,No,Account Access
45134,20220403,20220405,1671,13,2,Low,Closed,15,Yes,Hardware
45135,20230309,20230318,1476,33,4,High,Closed,73,No,Software
45136,20230712,20230714,1082,21,3,Critical,Resolved,19,No,Email
45137,20241116,20241127,1498,13,3,Low,Escalated,92,No,Hardware
45138,20251209,20251220,1600,8,1,Critical,Closed,86,No,Network
45139,20220611,20220615,1530,7,3,Critical,Escalated,32,No,Account Access
45140,20220411,20220418,1038,13,2,Medium,Escalated,55,No,Network
45141,20231130,20231207,1136,1,1,Medium,Open,55,No,Email
45142,20220607,20220617,1400,28,1,Critical,Escalated,80,No,Hardware
45143,20230507,20230518,1241,36,1,Low,Open,88,Yes,Other
45144,20240707,20240715,1342,35,1,Low,Open,67,No,Network
45145,20241029,20241101,1438,21,4,Low,Escalated,24,Yes,Account Access
45146,20250520,20250521,1332,2,2,Low,Open,8,Yes,Account Access
45147,20240403,20240415,1135,25,3,Critical,Escalated,96,No,Software
45148,20231110,20231114,1140,23,2,Medium,Escalated,32,No,Software
45149,20240225,20240228,1204,21,4,Critical,Closed,25,No,Network
45150,20240918,20240929,1310,17,2,Medium,Resolved,84,No,Network
45151,20220421,20220425,1720,24,4,Critical,Resolved,33,Yes,Account Access
45152,20240420,20240426,1408,33,1,Medium,Open,53,No,Account Access
45153,20220722,20220723,1255,16,2,Medium,Resolved,10,No,Network
45154,20241224,20250106,1554,17,2,Critical,Open,104,Yes,Email
45155,20250330,20250331,1507,16,2,Critical,Resolved,8,No,Account Access
45156,20230218,20230303,1337,5,1,High,Resolved,104,Yes,Software
45157,20231121,20231203,1570,35,3,High,Resolved,98,No,Email
45158,20220923,20221005,1584,9,2,Low,Resolved,96,No,Email
45159,20230726,20230807,1674,30,3,High,Resolved,96,No,Email
45160,20220724,20220726,1354,22,3,Critical,Resolved,18,Yes,Other
45161,20230807,20230817,1116,38,3,Medium,Escalated,82,No,Hardware
45162,20250325,20250404,1146,40,1,High,Resolved,83,No,Other
45163,20220622,20220704,1483,37,4,Low,Open,98,No,Hardware
45164,20221104,20221107,1728,40,1,High,Closed,23,Yes,Other
45165,20230326,20230407,1580,16,4,Medium,Closed,96,No,Software
45166,20220303,20220308,1592,22,3,High,Escalated,41,No,Account Access
45167,20251028,20251106,1673,27,4,High,Resolved,71,No,Other
45168,20230420,20230426,1726,7,1,Low,Open,50,No,Account Access
45169,20251105,20251110,1509,38,1,High,Escalated,39,No,Network
45170,20220327,20220404,1322,29,4,Low,Escalated,63,No,Hardware
45171,20250312,20250313,1159,40,1,Critical,Closed,5,Yes,Other
45172,20241027,20241103,1253,33,2,Critical,Resolved,57,No,Other
45173,20221022,20221030,1224,35,1,Critical,Resolved,64,No,Account Access
45174,20240109,20240122,1326,26,3,Medium,Closed,104,No,Network
45175,20230610,20230619,1652,15,1,Critical,Escalated,75,No,Software
45176,20220203,20220217,1421,24,2,Low,Resolved,112,No,Email
45177,20240122,20240202,1266,3,1,Medium,Open,90,No,Other
45178,20250914,20250923,1014,5,3,High,Closed,72,No,Software
45179,20240219,20240302,1338,21,3,Low,Open,93,No,Account Access
45180,20230930,20231013,1048,10,2,High,Closed,104,No,Software
45181,20241123,20241201,1471,26,1,Low,Escalated,62,No,Network
45182,20240305,20240315,1065,39,3,Medium,Escalated,81,No,Network
45183,20230210,20230213,1613,4,2,Low,Open,23,No,Network
45184,20241107,20241113,1414,35,3,Medium,Escalated,45,No,Account Access
45185,20251224,20251229,1604,19,3,Medium,Closed,40,No,Software
45186,20230304,20230307,1545,5,1,Critical,Closed,22,No,Hardware
45187,20240702,20240704,1060,6,2,High,Escalated,14,No,Network
45188,20221020,20221022,1116,15,4,Medium,Escalated,17,Yes,Email
45189,20230803,20230813,1259,6,2,Low,Resolved,80,No,Email
45190,20250108,20250118,1433,22,1,High,Escalated,81,No,Account Access
45191,20250114,20250124,1436,4,4,Critical,Open,80,No,Other
45192,20220217,20220221,1370,15,3,Critical,Closed,33,No,Hardware
45193,20220325,20220403,1667,31,1,Low,Closed,75,No,Hardware
45194,20230830,20230901,1643,29,3,High,Open,15,No,Network
45195,20221104,20221109,1655,23,3,High,Escalated,41,No,Network
45196,20220909,20220922,1170,2,3,Medium,Open,103,No,Hardware
45197,20220629,20220707,1747,5,1,High,Escalated,65,No,Account Access
45198,20250826,20250905,1319,4,3,Low,Escalated,76,Yes,Software
45199,20230302,20230313,1739,5,4,Low,Closed,88,No,Hardware
45200,20220208,20220210,1542,32,1,Medium,Closed,15,Yes,Other
45201,20250726,20250809,1078,16,1,High,Resolved,111,No,Email
45202,20240326,20240402,1008,36,3,High,Open,57,No,Account Access
45203,20230917,20230929,1483,4,2,Low,Escalated,96,No,Network
45204,20230111,20230117,1394,9,4,High,Resolved,52,Yes,Email
45205,20220210,20220211,1162,29,3,Critical,Escalated,9,No,Hardware
45206,20220216,20220301,1155,2,3,Medium,Resolved,108,Yes,Hardware
45207,20220704,20220711,1138,28,4,Low,Escalated,56,No,Software
45208,20220313,20220323,1293,14,3,Critical,Resolved,76,No,Software
45209,20230723,20230801,1353,1,4,Low,Open,75,No,Hardware
45210,20230728,20230729,1398,38,3,Critical,Escalated,7,No,Other
45211,20221208,20221210,1232,37,3,Low,Resolved,13,No,Software
45212,20230723,20230730,1192,39,3,Low,Resolved,59,No,Software
45213,20240821,20240822,1689,20,3,Critical,Resolved,8,No,Network
45214,20250620,20250703,1137,17,2,Low,Escalated,104,No,Other
45215,20221124,20221126,1016,16,1,Medium,Closed,15,No,Other
45216,20220602,20220605,1333,3,4,High,Closed,24,No,Email
45217,20250702,20250704,1256,10,2,Critical,Escalated,14,No,Software
45218,20231230,20240112,1010,5,4,High,Escalated,103,No,Other
45219,20251218,20251220,1680,17,2,Medium,Resolved,19,Yes,Email
45220,20220820,20220822,1745,9,1,High,Closed,16,Yes,Other
45221,20220625,20220702,1258,9,4,Low,Closed,57,No,Network
45222,20230705,20230715,1272,22,3,High,Resolved,79,No,Software
45223,20220523,20220527,1319,38,1,Critical,Resolved,33,No,Software
45224,20220117,20220121,1343,20,2,Medium,Resolved,32,Yes,Other
45225,20220906,20220914,1611,10,1,Medium,Closed,64,Yes,Other
45226,20241124,20241129,1672,11,3,Low,Resolved,37,Yes,Hardware
45227,20240311,20240312,1543,13,4,High,Open,10,No,Other
45228,20240926,20240928,1369,28,4,Medium,Open,17,Yes,Hardware
45229,20240925,20241005,1346,6,2,Low,Resolved,80,No,Other
45230,20220526,20220609,1174,17,3,Medium,Escalated,113,No,Email
45231,20240714,20240726,1426,8,3,Critical,Open,96,Yes,Other
45232,20231228,20231231,1336,27,1,Low,Escalated,26,Yes,Email
45233,20220614,20220628,1126,15,3,High,Escalated,111,No,Other
45234,20250208,20250212,1592,18,4,Critical,Closed,35,No,Hardware
45235,20231009,20231018,1113,18,2,High,Resolved,73,No,Other
45236,20250102,20250116,1749,32,3,High,Resolved,111,No,Software
45237,20231030,20231109,1568,19,2,Low,Open,81,No,Software
45238,20221220,20221230,1586,8,2,Low,Escalated,79,No,Other
45239,20250721,20250726,1040,32,4,Critical,Closed,40,No,Network
45240,20240731,20240811,1459,31,4,High,Escalated,90,Yes,Network
45241,20250726,20250808,1490,2,1,Critical,Open,104,Yes,Hardware
45242,20241120,20241201,1164,38,2,Low,Escalated,85,No,Email
45243,20230610,20230624,1585,36,2,Medium,Closed,113,Yes,Network
45244,20230525,20230531,1014,28,1,Critical,Escalated,48,No,Other
45245,20220627,20220708,1185,22,2,Low,Escalated,85,No,Software
45246,20221125,20221209,1185,32,1,Critical,Resolved,113,Yes,Software
45247,20240311,20240322,1394,14,1,High,Open,89,No,Other
45248,20231119,20231122,1737,4,1,Critical,Closed,24,Yes,Account Access
45249,20250410,20250423,1489,10,4,High,Resolved,105,No,Network
45250,20251120,20251122,1354,30,2,Medium,Resolved,17,Yes,Other
45251,20240726,20240728,1135,37,3,Medium,Resolved,14,No,Account Access
45252,20240906,20240912,1030,23,1,High,Open,50,No,Account Access
45253,20240105,20240118,1348,5,4,High,Escalated,101,No,Other
45254,20241124,20241130,1590,7,2,High,Open,48,No,Other
45255,20221024,20221105,1158,39,4,Low,Closed,95,No,Network
45256,20230914,20230921,1255,24,1,High,Open,53,No,Other
45257,20250612,20250626,1728,14,2,Medium,Escalated,109,Yes,Hardware
45258,20240627,20240706,1716,40,1,High,Open,75,No,Network
45259,20241128,20241201,1329,1,2,Low,Escalated,24,Yes,Network
45260,20250527,20250603,1530,20,2,High,Open,55,Yes,Network
45261,20250525,20250601,1176,20,2,High,Resolved,56,No,Email
45262,20231207,20231215,1002,35,3,Low,Closed,64,Yes,Network
45263,20230920,20230925,1657,36,3,Critical,Open,39,No,Network
45264,20231104,20231107,1149,36,4,Medium,Escalated,24,No,Other
45265,20230224,20230307,1612,12,4,Low,Escalated,88,No,Software
45266,20231015,20231026,1479,32,2,Low,Closed,87,No,Software
45267,20240403,20240416,1222,9,2,Critical,Closed,104,No,Email
45268,20250412,20250414,1585,30,1,High,Open,13,No,Email
45269,20231214,20231218,1488,32,1,Low,Resolved,34,Yes,Hardware
45270,20240516,20240528,1119,15,3,Low,Escalated,95,No,Account Access
45271,20240324,20240401,1404,9,2,Critical,Resolved,65,No,Email
45272,20240517,20240531,1092,9,2,Medium,Open,111,Yes,Network
45273,20220423,20220428,1585,4,1,High,Resolved,43,No,Account Access
45274,20240728,20240729,1155,26,4,Critical,Closed,8,No,Email
45275,20220623,20220705,1031,24,4,Low,Escalated,97,No,Email
45276,20241007,20241019,1500,29,3,Medium,Resolved,96,No,Software
45277,20220315,20220318,1563,3,2,High,Closed,21,No,Software
45278,20230929,20231004,1247,14,2,Critical,Open,39,No,Network
45279,20220201,20220215,1285,10,4,Low,Open,112,Yes,Email
45280,20250701,20250707,1583,14,3,Low,Closed,47,No,Hardware
45281,20230512,20230514,1356,6,3,Low,Closed,16,No,Account Access
45282,20250210,20250223,1245,10,3,Low,Closed,103,No,Hardware
45283,20220714,20220722,1533,6,3,High,Open,63,No,Network
45284,20230612,20230625,1114,20,2,High,Escalated,103,No,Software
45285,20230317,20230329,1599,37,1,Critical,Closed,99,Yes,Other
45286,20231225,20240101,1283,12,4,High,Resolved,55,No,Software
45287,20220124,20220131,1424,36,2,Critical,Escalated,59,No,Other
45288,20221017,20221028,1170,31,1,Critical,Escalated,88,No,Hardware
45289,20240614,20240621,1196,29,2,High,Escalated,57,No,Hardware
45290,20221104,20221109,1584,27,1,High,Resolved,42,Yes,Email
45291,20221031,20221102,1583,17,1,Medium,Closed,17,No,Email
45292,20230923,20231001,1570,15,4,High,Escalated,63,Yes,Network
45293,20240808,20240811,1081,3,4,High,Resolved,19,No,Email
45294,20220207,20220210,1423,28,3,Low,Open,28,Yes,Hardware
